Date,iso3,Continent,CountryName,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-07-04,AND,EU,Andorra,42.542268,1.596865,855,52,,803,,,False,False
2020-07-04,AGO,AF,Angola,-11.209451,17.880669,328,18,,310,,,False,False
2020-07-04,AIA,NA,Anguilla,18.22512,-63.07213,3,0,,3,,,False,False
2020-07-04,ATG,NA,Antigua and Barbuda,17.363183,-61.789423,68,3,,65,,,False,False
2020-07-04,ARG,SA,Argentina,-38.421295,-63.587403,72773,1437,,71336,,,False,False
2020-07-04,ABW,NA,Aruba,12.517713,-69.965112,104,3,,101,,,False,False
2020-07-04,AUS,OC,Australia,-26.853388,133.275155,8255,104,,8151,,,False,False
2020-07-04,AUT,EU,Austria,47.697542,13.349319,18141,681,16607,853,187,12,True,True
2020-07-04,AZE,AS,Azerbaijan,40.147396,47.572098,19267,235,,19032,,,False,False
2020-07-04,BHS,NA,Bahamas,24.885993,-76.709892,104,11,,93,,,False,False
2020-07-04,BHR,AS,Bahrain,26.039722,50.559306,28410,95,,28315,,,False,False
2020-07-04,BGD,AS,Bangladesh,23.68764,90.351002,156391,1968,,154423,,,False,False
2020-07-04,BRB,NA,Barbados,13.183551,-59.534649,97,7,,90,,,False,False
2020-07-04,BLR,EU,Belarus,53.711111,27.973847,62997,412,,62585,,,False,False
2020-07-04,BEL,EU,Belgium,50.499527,4.475402,62049,9774,,52275,170,29,True,True
2020-07-04,BLZ,NA,Belize,17.192929,-88.5009,30,2,,28,,,False,False
2020-07-04,BEN,AF,Benin,9.322048,2.313138,1199,21,,1178,,,False,False
2020-07-04,BMU,NA,Bermuda,32.320236,-64.774022,146,9,,137,,,False,False
2020-07-04,BTN,AS,Bhutan,27.515709,90.442455,78,0,,78,,,False,False
2020-07-04,BOL,SA,Bolivia,-16.28835,-63.549429,36818,1320,,35498,,,False,False
2020-07-04,BES,NA,"Bonaire, Saint Eustatius and Saba",12.160842,-68.304383,7,0,,7,,,False,False
2020-07-04,BIH,EU,Bosnia and Herzegovina,43.892652,17.670584,4960,190,,4770,,,False,False
2020-07-04,BWA,AF,Botswana,-22.34403,24.680158,277,1,,276,,,False,False
2020-07-04,BRA,SA,Brazil,-14.242914,-53.189267,1539081,63174,,1475907,,,False,False
2020-07-04,VGB,NA,British Virgin Islands,18.573601,-64.492065,8,1,,7,,,False,False
2020-07-04,BGR,EU,Bulgaria,42.729862,25.491667,5497,239,2892,2366,,,True,True
2020-07-04,BFA,AF,Burkina Faso,12.24185,-1.55676,987,53,,934,,,False,False
2020-07-04,BDI,AF,Burundi,-3.387918,29.920395,191,1,,190,,,False,False
2020-07-04,KHM,AS,Cambodia,12.54775,104.98386,141,0,,141,,,False,False
2020-07-04,CMR,AF,Cameroon,7.365302,12.34344,13711,328,,13383,,,False,False
2020-07-04,CAN,NA,Canada,62.393303,-96.818145,105079,8663,,96416,,,False,False
2020-07-04,CYM,NA,Cayman Islands,19.512365,-80.580024,201,1,,200,,,False,False
2020-07-04,CAF,AF,Central African Republic,6.614041,20.941759,3918,48,,3870,,,False,False
2020-07-04,TCD,AF,Chad,15.445718,18.738068,871,74,,797,,,False,False
2020-07-04,CHL,SA,Chile,-36.711951,-73.601704,288089,6051,,282038,,,False,False
2020-07-04,CHN,AS,China,34.668138,104.165802,84839,4641,,80198,,,False,False
2020-07-04,COL,SA,Colombia,4.577317,-74.298973,109505,3777,,105728,,,False,False
2020-07-04,COM,AF,Comoros,,,309,7,,302,,,False,False
2020-07-04,CRI,NA,Costa Rica,9.624897,-84.253308,4311,18,,4293,,,False,False
2020-07-04,HRV,EU,Croatia,44.48732,16.460306,3094,113,,2981,,,True,True
2020-07-04,CUB,NA,Cuba,21.527062,-79.544601,2361,86,,2275,,,False,False
2020-07-04,CUW,NA,Curaçao,12.209209,-68.945576,25,1,,24,,,False,False
2020-07-04,CYP,EU,Cyprus,35.167406,33.435499,999,19,,980,,,True,True
2020-07-04,CZE,EU,Czech Republic,49.800901,15.478153,12319,352,7848,4119,,,True,True
2020-07-04,DJI,AF,Djibouti,11.808375,42.595222,4736,55,,4681,,,False,False
2020-07-04,DMA,NA,Dominica,15.416749,-61.36413,18,0,,18,,,False,False
2020-07-04,DOM,NA,Dominican Republic,18.736509,-70.161744,35148,775,,34373,,,False,False
2020-07-04,ECU,SA,Ecuador,-1.779901,-78.131592,60657,4700,,55957,,,False,False
2020-07-04,EGY,AF,Egypt,26.696361,30.246486,72711,3201,,69510,,,False,False
2020-07-04,SLV,NA,El Salvador,13.796873,-88.910412,7267,210,,7057,,,False,False
2020-07-04,GNQ,AF,Equatorial Guinea,1.633925,10.341295,3071,51,,3020,,,False,False
2020-07-04,ERI,AF,Eritrea,15.18132,39.786709,215,0,,215,,,False,False
2020-07-04,EST,EU,Estonia,58.596209,25.023778,1993,69,0,1924,,,True,True
2020-07-04,ETH,AF,Ethiopia,9.148086,40.493059,6163,109,,6054,,,False,False
2020-07-04,FLK,SA,Falkland Islands (Malvinas),-51.800581,-59.528839,13,0,,13,,,False,False
2020-07-04,FJI,OC,Fiji,-16.578041,178.416339,18,0,,18,,,False,False
2020-07-04,FIN,EU,Finland,64.952416,26.068944,7248,,,7248,,,True,True
2020-07-04,PYF,OC,French Polynesia,-17.778572,-143.903496,62,0,,62,,,False,False
2020-07-04,GAB,AF,Gabon,-0.828097,11.598909,5620,44,,5576,,,False,False
2020-07-04,GMB,AF,Gambia,13.445412,-15.311436,55,2,,53,,,False,False
2020-07-04,GEO,AS,Georgia,42.319847,43.368055,946,15,,931,,,False,False
2020-07-04,DEU,EU,Germany,51.165706,10.452764,196096,9010,181300,5786,,,True,True
2020-07-04,GHA,AF,Ghana,7.955012,-1.031819,19388,117,,19271,,,False,False
2020-07-04,GIB,EU,Gibraltar,36.132235,-5.352273,178,0,,178,,,False,False
2020-07-04,GRC,EU,Greece,38.275283,23.810343,3310,191,0,3119,0,,True,True
2020-07-04,GRL,NA,Greenland,71.702379,-42.177174,13,0,,13,,,False,False
2020-07-04,GRD,NA,Grenada,12.152588,-61.689557,23,0,,23,,,False,False
2020-07-04,GUM,OC,Guam,13.446472,144.786613,288,5,,283,,,False,False
2020-07-04,GTM,NA,Guatemala,15.776261,-90.229744,21293,880,,20413,,,False,False
2020-07-04,GGY,EU,Guernsey,49.575693,-2.42318,252,13,,239,,,False,False
2020-07-04,GIN,AF,Guinea,9.934887,-11.283845,5521,33,,5488,,,False,False
2020-07-04,GNB,AF,Guinea Bissau,11.802527,-15.177029,1710,24,,1686,,,False,False
2020-07-04,GUY,SA,Guyana,4.866324,-58.932507,256,14,,242,,,False,False
2020-07-04,HTI,NA,Haiti,19.054426,-73.045971,6230,110,,6120,,,False,False
2020-07-04,VAT,EU,Holy See,41.903859,12.452041,12,0,,12,,,False,False
2020-07-04,HND,NA,Honduras,14.746334,-86.253097,22116,605,,21511,,,False,False
2020-07-04,HUN,EU,Hungary,47.164638,19.508944,4174,589,2784,801,140,8,True,True
2020-07-04,ISL,EU,Iceland,64.963942,-19.021169,1855,10,,1845,,,False,True
2020-07-04,IND,AS,India,21.125681,82.794998,648315,18655,,629660,,,False,False
2020-07-04,IDN,AS,Indonesia,-2.518722,118.015568,60695,3036,,57659,,,False,False
2020-07-04,IRN,AS,Iran,32.420653,53.682375,235429,11260,,224169,,,False,False
2020-07-04,IRQ,AS,Iraq,33.223737,43.685901,56020,2262,,53758,,,False,False
2020-07-04,IRL,EU,Ireland,53.41975,-8.240472,25498,1740,,23758,,,True,True
2020-07-04,IMN,EU,Isle of Man,54.23782,-4.555111,336,24,,312,,,False,False
2020-07-04,ISR,AS,Israel,31.418388,35.073541,28055,326,,27729,,,False,False
2020-07-04,ITA,EU,Italy,41.873987,12.564167,241419,34854,191944,14621,1011,71,True,True
2020-07-04,JAM,NA,Jamaica,18.115265,-77.273479,721,10,,711,,,False,False
2020-07-04,JPN,AS,Japan,34.886306,134.379711,19282,977,,18305,,,False,False
2020-07-04,JEY,EU,Jersey,49.217445,-2.141055,320,31,,289,,,False,False
2020-07-04,JOR,AS,Jordan,31.276778,37.130583,1147,10,,1137,,,False,False
2020-07-04,KAZ,AS,Kazakhstan,48.193764,66.902264,45719,188,,45531,,,False,False
2020-07-04,KEN,AF,Kenya,0.170945,37.903969,7188,154,,7034,,,False,False
2020-07-04,XKX,EU,Kosovo,41.85637,21.803351,3064,55,,3009,,,False,False
2020-07-04,KWT,AS,Kuwait,29.310278,47.493515,48672,360,,48312,,,False,False
2020-07-04,KGZ,AS,Kyrgyzstan,41.205528,74.779888,7094,78,,7016,,,False,False
2020-07-04,LAO,AS,Laos,18.205208,103.895043,19,0,,19,,,False,False
2020-07-04,LVA,EU,Latvia,56.875584,24.607722,1122,30,,1092,,,True,True
2020-07-04,LBN,AS,Lebanon,33.872639,35.876736,1830,35,,1795,,,False,False
2020-07-04,LSO,AF,Lesotho,,,35,0,,35,,,False,False
2020-07-04,LBR,AF,Liberia,6.452424,-9.428598,833,37,,796,,,False,False
2020-07-04,LBY,AF,Libya,26.338522,17.268816,918,27,,891,,,False,False
2020-07-04,LIE,EU,Liechtenstein,47.164696,9.555,84,1,,83,,,False,False
2020-07-04,LTU,EU,Lithuania,55.174112,23.906736,1828,79,,1749,,,True,True
2020-07-04,LUX,EU,Luxembourg,49.815764,6.131514,4447,110,,4337,,,True,True
2020-07-04,MDG,AF,Madagascar,-18.777193,46.854328,2512,26,,2486,,,False,False
2020-07-04,MWI,AF,Malawi,-13.24627,34.295385,1498,16,,1482,,,False,False
2020-07-04,MYS,AS,Malaysia,4.109319,109.455475,8648,121,,8527,,,False,False
2020-07-04,MDV,AS,Maldives,3.202833,73.165249,2410,10,,2400,,,False,False
2020-07-04,MLI,AF,Mali,17.579757,-3.998823,2285,117,,2168,,,False,False
2020-07-04,MRT,AF,Mauritania,21.00681,-10.947098,4472,129,,4343,,,False,False
2020-07-04,MUS,AF,Mauritius,-15.422486,60.006449,341,10,,331,,,False,False
2020-07-04,MEX,NA,Mexico,23.624813,-102.578671,245251,29843,,215408,,,False,False
2020-07-04,MDA,EU,Moldova,46.979527,28.377195,17445,572,,16873,,,False,False
2020-07-04,MCO,EU,Monaco,43.738348,7.424451,106,5,,101,,,False,False
2020-07-04,MNG,AS,Mongolia,46.860945,103.836986,220,0,,220,,,False,False
2020-07-04,MNE,EU,Montenegro,42.710152,19.410069,663,13,,650,,,False,True
2020-07-04,MSR,NA,Montserrat,16.749415,-62.192741,11,1,,10,,,False,False
2020-07-04,MAR,AF,Morocco,31.792306,-7.080168,13288,230,,13058,,,False,False
2020-07-04,MOZ,AF,Mozambique,-18.670284,35.530157,939,6,,933,,,False,False
2020-07-04,NAM,AF,Namibia,-22.965662,18.486165,350,0,,350,,,False,False
2020-07-04,NPL,AS,Nepal,28.395056,84.127803,15259,32,,15227,,,False,False
2020-07-04,NLD,EU,Netherlands,52.133057,5.29525,50548,6126,0,44422,11883,0,True,True
2020-07-04,NCL,OC,New Caledonia,-21.123889,165.846901,21,0,,21,,,False,False
2020-07-04,NZL,OC,New Zealand,-40.9006,174.886,1180,22,,1158,,,False,False
2020-07-04,NIC,NA,Nicaragua,12.866726,-85.214298,2519,83,,2436,,,False,False
2020-07-04,NER,AF,Niger,17.611,8.080946,1082,68,,1014,,,False,False
2020-07-04,NGA,AF,Nigeria,9.084575,8.674252,27564,628,,26936,,,False,False
2020-07-04,MKD,EU,North Macedonia,41.611,21.751417,6643,321,,6322,,,False,True
2020-07-04,MNP,OC,Northern Mariana Islands,17.331835,145.47577,31,2,,29,,,False,False
2020-07-04,OMN,AS,Oman,21.516861,55.859291,43929,193,,43736,,,False,False
2020-07-04,PAK,AS,Pakistan,30.441861,69.359766,225283,4619,,220664,,,False,False
2020-07-04,PSE,AS,Palestine,31.881464,34.894978,3689,15,,3674,,,False,False
2020-07-04,PAN,NA,Panama,8.41771,-80.112778,35995,698,,35297,,,False,False
2020-07-04,PNG,OC,Papua New Guinea,-6.48825,148.403152,11,0,,11,,,False,False
2020-07-04,PRY,SA,Paraguay,-23.45139,-58.453215,2349,19,,2330,,,False,False
2020-07-04,PER,SA,Peru,-9.181352,-75.002365,295599,10226,,285373,,,False,False
2020-07-04,PHL,AS,Philippines,12.881958,121.766541,40336,1280,,39056,,,False,False
2020-07-04,POL,EU,Poland,51.92275,19.136875,35719,1512,,34207,,,True,True
2020-07-04,PRI,NA,Puerto Rico,18.223285,-66.592731,7683,154,,7529,,,False,False
2020-07-04,QAT,AS,Qatar,25.318833,51.19693,99568,123,,99445,,,False,False
2020-07-04,ROU,EU,Romania,45.947125,24.980514,28545,1731,,26814,,,True,True
2020-07-04,RUS,EU,Russian Fed.,61.523111,-74.9,674515,10027,446879,217609,,,False,False
2020-07-04,RWA,AF,Rwanda,-1.94708,29.876376,1081,3,,1078,,,False,False
2020-07-04,KNA,NA,Saint Kitts and Nevis,17.257731,-62.706413,15,0,,15,,,False,False
2020-07-04,LCA,NA,Saint Lucia,13.904011,-60.974176,22,0,,22,,,False,False
2020-07-04,VCT,NA,Saint Vincent and the Grenadines,12.980909,-61.287392,29,0,,29,,,False,False
2020-07-04,SMR,EU,San Marino,43.942973,12.460035,713,42,,671,,,False,False
2020-07-04,STP,AF,Sao Tome and Principe,0.863044,6.968272,719,13,,706,,,False,False
2020-07-04,SAU,AS,Saudi Arabia,23.886291,45.081139,201801,1802,,199999,,,False,False
2020-07-04,SEN,AF,Senegal,14.499454,-14.445562,7164,125,,7039,,,False,False
2020-07-04,SRB,EU,Serbia,44.206802,20.911009,15504,298,,15206,,,False,True
2020-07-04,SYC,AF,Seychelles,-7.018792,51.242138,11,0,,11,,,False,False
2020-07-04,SLE,AF,Sierra Leone,8.464806,-11.795934,1524,62,,1462,,,False,False
2020-07-04,SGP,AS,Singapore,1.364917,103.822872,44479,26,,44453,,,False,False
2020-07-04,SVK,EU,Slovakia,48.665639,19.709097,1749,28,1466,255,9,2,True,True
2020-07-04,SVN,EU,Slovenia,46.145528,14.974541,1700,111,306,1283,6,0,True,True
2020-07-04,SOM,AF,Somalia,5.152149,46.199616,2944,90,,2854,,,False,False
2020-07-04,ZAF,AF,South Africa,-28.48322,24.676997,177124,2952,,174172,,,False,False
2020-07-04,KOR,AS,South Korea,35.901696,127.735889,13030,283,,12747,,,False,False
2020-07-04,SSD,AF,South Sudan,7.856272,30.040413,2036,38,,1998,,,False,False
2020-07-04,LKA,AS,Sri Lanka,7.874097,80.767098,2069,11,,2058,,,False,False
2020-07-04,SDN,AF,Sudan,15.45847,30.217636,9663,604,,9059,,,False,False
2020-07-04,SUR,SA,Suriname,3.917845,-56.032028,561,13,,548,,,False,False
2020-07-04,CHE,EU,Switzerland,46.815514,8.224472,32073,1965,6094,24014,78,15,False,False
2020-07-04,TWN,AS,Taiwan,21.901806,121.471,449,7,,442,,,False,False
2020-07-04,TJK,AS,Tajikistan,,,6108,52,,6056,,,False,False
2020-07-04,THA,AS,Thailand,13.036597,101.492515,3185,58,,3127,,,False,False
2020-07-04,TGO,AF,Togo,8.621697,0.829685,671,14,,657,,,False,False
2020-07-04,TTO,NA,Trinidad and Tobago,10.687223,-61.220852,130,8,,122,,,False,False
2020-07-04,TUN,AF,Tunisia,33.892166,9.561556,1181,50,,1131,,,False,False
2020-07-04,TUR,AS,Turkey,38.961516,35.25175,203456,5186,,198270,,,False,True
2020-07-04,TCA,NA,Turks and Caicos islands,21.692252,-71.803756,44,2,,42,,,False,False
2020-07-04,UGA,AF,Uganda,1.365188,32.304651,911,0,,911,,,False,False
2020-07-04,UKR,EU,Ukraine,48.379888,31.168139,47677,1227,,46450,,,False,False
2020-07-04,ARE,AS,United Arab Emirates,24.358745,53.982494,50141,318,,49823,,,False,False
2020-07-04,GBR,EU,United Kingdom,54.633221,-3.432277,284900,44198,0,240702,,,False,True
2020-07-04,USA,NA,United States of America,36.966428,-95.844032,2794321,129434,,2664887,,,False,False
2020-07-04,VIR,NA,United States Virgin Islands,18.036736,-64.801704,111,6,,105,,,False,False
2020-07-04,URY,SA,Uruguay,-32.53152,-55.758328,952,28,,924,,,False,False
2020-07-04,UZB,AS,Uzbekistan,41.379722,64.564459,9500,29,,9471,,,False,False
2020-07-04,VEN,SA,Venezuela,6.414107,-66.578926,6537,59,,6478,,,False,False
2020-07-04,VNM,AS,Vietnam,15.974222,105.806431,355,0,,355,,,False,False
2020-07-04,ESH,AF,Western Sahara,,,519,1,,518,,,False,False
2020-07-04,YEM,AS,Yemen,,,1240,335,,905,,,False,False
2020-07-04,ZMB,AF,Zambia,-13.151917,27.852537,1632,30,,1602,,,False,False
2020-07-04,ZWE,AF,Zimbabwe,-19.013286,29.146666,625,7,,618,,,False,False
2020-07-05,AFG,AS,Afghanistan,33.930445,67.678945,32672,826,,31846,,,False,False
2020-07-05,ALB,EU,Albania,41.156986,20.181222,2893,76,1657,1160,78,11,False,False
2020-07-05,DZA,AF,Algeria,28.026875,1.65284,15500,946,,14554,,,False,False
2020-07-05,AND,EU,Andorra,42.542268,1.596865,855,52,,803,,,False,False
2020-07-05,AGO,AF,Angola,-11.209451,17.880669,346,19,,327,,,False,False
2020-07-05,AIA,NA,Anguilla,18.22512,-63.07213,3,0,,3,,,False,False
2020-07-05,ATG,NA,Antigua and Barbuda,17.363183,-61.789423,68,3,,65,,,False,False
2020-07-05,ARG,SA,Argentina,-38.421295,-63.587403,72773,1453,,71320,,,False,False
2020-07-05,ABW,NA,Aruba,12.517713,-69.965112,105,3,,102,,,False,False
2020-07-05,AUS,OC,Australia,-26.853388,133.275155,8362,104,,8258,,,False,False
2020-07-05,AUT,EU,Austria,47.697542,13.349319,18255,681,16615,959,187,12,True,True
2020-07-05,AZE,AS,Azerbaijan,40.147396,47.572098,19801,241,,19560,,,False,False
2020-07-05,BHS,NA,Bahamas,24.885993,-76.709892,104,11,,93,,,False,False
2020-07-05,BHR,AS,Bahrain,26.039722,50.559306,28857,97,,28760,,,False,False
2020-07-05,BGD,AS,Bangladesh,23.68764,90.351002,159679,1997,,157682,,,False,False
2020-07-05,BRB,NA,Barbados,13.183551,-59.534649,97,7,,90,,,False,False
2020-07-05,BLR,EU,Belarus,53.711111,27.973847,63270,418,,62852,,,False,False
2020-07-05,BEL,EU,Belgium,50.499527,4.475402,62073,9776,,52297,170,30,True,True
2020-07-05,BLZ,NA,Belize,17.192929,-88.5009,30,2,,28,,,False,False
2020-07-05,BEN,AF,Benin,9.322048,2.313138,1199,21,,1178,,,False,False
2020-07-05,BMU,NA,Bermuda,32.320236,-64.774022,146,9,,137,,,False,False
2020-07-05,BTN,AS,Bhutan,27.515709,90.442455,78,0,,78,,,False,False
2020-07-05,BOL,SA,Bolivia,-16.28835,-63.549429,38071,1378,,36693,,,False,False
2020-07-05,BES,NA,"Bonaire, Saint Eustatius and Saba",12.160842,-68.304383,7,0,,7,,,False,False
2020-07-05,BIH,EU,Bosnia and Herzegovina,43.892652,17.670584,5249,190,,5059,,,False,False
2020-07-05,BWA,AF,Botswana,-22.34403,24.680158,275,1,,274,,,False,False
2020-07-05,BRA,SA,Brazil,-14.242914,-53.189267,1577004,64265,,1512739,,,False,False
2020-07-05,VGB,NA,British Virgin Islands,18.573601,-64.492065,8,1,,7,,,False,False
2020-07-05,BGR,EU,Bulgaria,42.729862,25.491667,5677,241,2898,2538,,,True,True
2020-07-05,BFA,AF,Burkina Faso,12.24185,-1.55676,987,53,,934,,,False,False
2020-07-05,BDI,AF,Burundi,-3.387918,29.920395,191,1,,190,,,False,False
2020-07-05,KHM,AS,Cambodia,12.54775,104.98386,141,0,,141,,,False,False
2020-07-05,CMR,AF,Cameroon,7.365302,12.34344,12592,313,,12279,,,False,False
2020-07-05,CAN,NA,Canada,62.393303,-96.818145,105305,8674,,96631,,,False,False
2020-07-05,CYM,NA,Cayman Islands,19.512365,-80.580024,201,1,,200,,,False,False
2020-07-05,CAF,AF,Central African Republic,6.614041,20.941759,3969,48,,3921,,,False,False
2020-07-05,TCD,AF,Chad,15.445718,18.738068,871,74,,797,,,False,False
2020-07-05,CHL,SA,Chile,-36.711951,-73.601704,291847,6192,,285655,,,False,False
2020-07-05,CHN,AS,China,34.668138,104.165802,84857,4641,,80216,,,False,False
2020-07-05,COL,SA,Colombia,4.577317,-74.298973,113389,3942,,109447,,,False,False
2020-07-05,COM,AF,Comoros,,,309,7,,302,,,False,False
2020-07-05,CRI,NA,Costa Rica,9.624897,-84.253308,4621,18,,4603,,,False,False
2020-07-05,HRV,EU,Croatia,44.48732,16.460306,3151,113,,3038,,,True,True
2020-07-05,CUB,NA,Cuba,21.527062,-79.544601,2369,86,,2283,,,False,False
2020-07-05,CUW,NA,Curaçao,12.209209,-68.945576,25,1,,24,,,False,False
2020-07-05,CYP,EU,Cyprus,35.167406,33.435499,1002,19,,983,,,True,True
2020-07-05,CZE,EU,Czech Republic,49.800901,15.478153,12440,351,7852,4237,,,True,True
2020-07-05,DJI,AF,Djibouti,11.808375,42.595222,4736,55,,4681,,,False,False
2020-07-05,DMA,NA,Dominica,15.416749,-61.36413,18,0,,18,,,False,False
2020-07-05,DOM,NA,Dominican Republic,18.736509,-70.161744,36184,786,,35398,,,False,False
2020-07-05,ECU,SA,Ecuador,-1.779901,-78.131592,61535,4769,,56766,,,False,False
2020-07-05,EGY,AF,Egypt,26.696361,30.246486,74035,3280,,70755,,,False,False
2020-07-05,SLV,NA,El Salvador,13.796873,-88.910412,7507,210,,7297,,,False,False
2020-07-05,GNQ,AF,Equatorial Guinea,1.633925,10.341295,3071,51,,3020,,,False,False
2020-07-05,ERI,AF,Eritrea,15.18132,39.786709,215,0,,215,,,False,False
2020-07-05,EST,EU,Estonia,58.596209,25.023778,1992,69,0,1923,,,True,True
2020-07-05,ETH,AF,Ethiopia,9.148086,40.493059,5846,103,,5743,,,False,False
2020-07-05,FLK,SA,Falkland Islands (Malvinas),-51.800581,-59.528839,13,0,,13,,,False,False
2020-07-05,FJI,OC,Fiji,-16.578041,178.416339,18,0,,18,,,False,False
2020-07-05,FIN,EU,Finland,64.952416,26.068944,7253,,,7253,,,True,True
2020-07-05,PYF,OC,French Polynesia,-17.778572,-143.903496,62,0,,62,,,False,False
2020-07-05,GAB,AF,Gabon,-0.828097,11.598909,5620,44,,5576,,,False,False
2020-07-05,GMB,AF,Gambia,13.445412,-15.311436,57,2,,55,,,False,False
2020-07-05,GEO,AS,Georgia,42.319847,43.368055,948,15,,933,,,False,False
2020-07-05,DEU,EU,Germany,51.165706,10.452764,196335,9012,181700,5623,,,True,True
2020-07-05,GHA,AF,Ghana,7.955012,-1.031819,19388,117,,19271,,,False,False
2020-07-05,GIB,EU,Gibraltar,36.132235,-5.352273,178,0,,178,,,False,False
2020-07-05,GRC,EU,Greece,38.275283,23.810343,3310,191,0,3119,0,,True,True
2020-07-05,GRL,NA,Greenland,71.702379,-42.177174,13,0,,13,,,False,False
2020-07-05,GRD,NA,Grenada,12.152588,-61.689557,23,0,,23,,,False,False
2020-07-05,GUM,OC,Guam,13.446472,144.786613,288,5,,283,,,False,False
2020-07-05,GTM,NA,Guatemala,15.776261,-90.229744,22501,920,,21581,,,False,False
2020-07-05,GGY,EU,Guernsey,49.575693,-2.42318,252,13,,239,,,False,False
2020-07-05,GIN,AF,Guinea,9.934887,-11.283845,5570,34,,5536,,,False,False
2020-07-05,GNB,AF,Guinea Bissau,11.802527,-15.177029,1765,25,,1740,,,False,False
2020-07-05,GUY,SA,Guyana,4.866324,-58.932507,272,14,,258,,,False,False
2020-07-05,HTI,NA,Haiti,19.054426,-73.045971,6294,113,,6181,,,False,False
2020-07-05,VAT,EU,Holy See,41.903859,12.452041,12,0,,12,,,False,False
2020-07-05,HND,NA,Honduras,14.746334,-86.253097,22921,629,,22292,,,False,False
2020-07-05,HUN,EU,Hungary,47.164638,19.508944,4183,589,2811,783,144,8,True,True
2020-07-05,ISL,EU,Iceland,64.963942,-19.021169,1860,10,,1850,,,False,True
2020-07-05,IND,AS,India,21.125681,82.794998,673165,19268,,653897,,,False,False
2020-07-05,IDN,AS,Indonesia,-2.518722,118.015568,62142,3089,,59053,,,False,False
2020-07-05,IRN,AS,Iran,32.420653,53.682375,237878,11408,,226470,,,False,False
2020-07-05,IRQ,AS,Iraq,33.223737,43.685901,58354,2368,,55986,,,False,False
2020-07-05,IRL,EU,Ireland,53.41975,-8.240472,25509,1741,,23768,,,True,True
2020-07-05,IMN,EU,Isle of Man,54.23782,-4.555111,336,24,,312,,,False,False
2020-07-05,ISR,AS,Israel,31.418388,35.073541,29170,330,,28840,,,False,False
2020-07-05,ITA,EU,Italy,41.873987,12.564167,241611,34861,192108,14642,1019,74,True,True
2020-07-05,JAM,NA,Jamaica,18.115265,-77.273479,728,10,,718,,,False,False
2020-07-05,JPN,AS,Japan,34.886306,134.379711,19522,977,,18545,,,False,False
2020-07-05,JEY,EU,Jersey,49.217445,-2.141055,320,31,,289,,,False,False
2020-07-05,JOR,AS,Jordan,31.276778,37.130583,1150,10,,1140,,,False,False
2020-07-05,KAZ,AS,Kazakhstan,48.193764,66.902264,47171,188,,46983,,,False,False
2020-07-05,KEN,AF,Kenya,0.170945,37.903969,7577,159,,7418,,,False,False
2020-07-05,XKX,EU,Kosovo,41.85637,21.803351,3064,55,,3009,,,False,False
2020-07-05,KWT,AS,Kuwait,29.310278,47.493515,49303,365,,48938,,,False,False
2020-07-05,KGZ,AS,Kyrgyzstan,41.205528,74.779888,7377,88,,7289,,,False,False
2020-07-05,LAO,AS,Laos,18.205208,103.895043,19,0,,19,,,False,False
2020-07-05,LVA,EU,Latvia,56.875584,24.607722,1123,30,,1093,,,True,True
2020-07-05,LBN,AS,Lebanon,33.872639,35.876736,1855,35,,1820,,,False,False
2020-07-05,LSO,AF,Lesotho,,,35,0,,35,,,False,False
2020-07-05,LBR,AF,Liberia,6.452424,-9.428598,869,37,,832,,,False,False
2020-07-05,LBY,AF,Libya,26.338522,17.268816,989,27,,962,,,False,False
2020-07-05,LIE,EU,Liechtenstein,47.164696,9.555,84,1,,83,,,False,False
2020-07-05,LTU,EU,Lithuania,55.174112,23.906736,1831,79,,1752,,,True,True
2020-07-05,LUX,EU,Luxembourg,49.815764,6.131514,4476,110,,4366,,,True,True
2020-07-05,MDG,AF,Madagascar,-18.777193,46.854328,2728,29,,2699,,,False,False
2020-07-05,MWI,AF,Malawi,-13.24627,34.295385,1613,17,,1596,,,False,False
2020-07-05,MYS,AS,Malaysia,4.109319,109.455475,8658,121,,8537,,,False,False
2020-07-05,MDV,AS,Maldives,3.202833,73.165249,2435,10,,2425,,,False,False
2020-07-05,MLI,AF,Mali,17.579757,-3.998823,2303,118,,2185,,,False,False
2020-07-05,MLT,EU,Malta,35.946151,14.384612,672,9,652,11,,,True,True
2020-07-05,MRT,AF,Mauritania,21.00681,-10.947098,4827,129,,4698,,,False,False
2020-07-05,MUS,AF,Mauritius,-15.422486,60.006449,341,10,,331,,,False,False
2020-07-05,MEX,NA,Mexico,23.624813,-102.578671,252165,30366,,221799,,,False,False
2020-07-05,MDA,EU,Moldova,46.979527,28.377195,17672,580,,17092,,,False,False
2020-07-05,MCO,EU,Monaco,43.738348,7.424451,106,5,,101,,,False,False
2020-07-05,MNG,AS,Mongolia,46.860945,103.836986,220,0,,220,,,False,False
2020-07-05,MNE,EU,Montenegro,42.710152,19.410069,720,14,,706,,,False,True
2020-07-05,MSR,NA,Montserrat,16.749415,-62.192741,11,1,,10,,,False,False
2020-07-05,MAR,AF,Morocco,31.792306,-7.080168,13822,232,,13590,,,False,False
2020-07-05,MOZ,AF,Mozambique,-18.670284,35.530157,969,7,,962,,,False,False
